ACQUIRE,yyoyoyo
ACQUITS,ooyyoyX
ACRASIA,yooyoyy
ACRASIN,yooyyyy
ACREAGE,yyoooyo
ACRIDER,yyoXoyo
ACRIDLY,yooXoyo
ACROBAT,yoyooXo
ACROGEN,yyooyyo
ACROMIA,yooyoyo
ACRONIC,yooyXyo
ACRONYM,yoooXyo
ACROTIC,yoyyoyo
ACRYLIC,yooyoyo
ACTABLE,oyXooyo
ACTINAL,ooXXXXo
ACTINGS,ooXXXyX
ACTINIA,ooXXXyo
ACTINIC,ooXXXyo
ACTINON,ooXXXyo
ACTIONS,ooXXyyX
ACTIVES,oyXXoyX
ACTORLY,yoXooyo
ACTRESS,yyXooyX
ACTUARY,yoXooyo
ACTUATE,oyXooyo
ACULEUS,oyoooyX
ACUMENS,oyooyyX
ACUTELY,oyyooyo
ACUTEST,oyyooyy
ACYCLIC,oooyoyo
ACYLATE,oyyooyo
ACYLOIN,oooyyyo
ADAGIAL,oooyoXo
ADAGIOS,oooyoyX
ADAMANT,ooyoyyo
ADAPTED,oyyooyo
ADAPTER,yyyooyo
ADAPTOR,yoyooyo
ADAXIAL,oooyoXo
ADDABLE,oyoooyo
ADDAXES,oyoooyX
ADDEDLY,oyoooyo
ADDENDA,oyooXyo
ADDENDS,oyooXyX
ADDIBLE,oyoXoyo
ADDICTS,ooyXoyX
ADDLING,oooyyyo
ADDRESS,yyoooyX
ADDREST,yyyooyy
ADDUCED,oyoooyo
ADDUCER,yyoooyo
ADDUCES,oyoooyX
ADDUCTS,ooyooyX
ADEEMED,oyoooyo
ADENINE,oyoyyyo
ADENOID,oyoyyyo
ADENOMA,oyooyyo
ADENYLS,oyooyyX
ADEPTER,yyyooyo
ADEPTLY,oyyooyo
ADHERED,yyoooyo
ADHERER,yyoooyo
ADHERES,yyoooyX
ADHIBIT,ooyXoyo
ADIPOSE,oyoyoyy
ADIPOUS,oooyoyX
ADJOINS,oooyyyX
ADJOINT,ooyyyyo
ADJOURN,yoooyyo
ADJUDGE,oyoooyo
ADJUNCT,ooyoXyo
ADJURED,yyoooyo
ADJURER,yyoooyo
ADJURES,yyoooyX
ADJUROR,yooooyo
ADJUSTS,ooyooyX
ADMIRAL,yooXoXo
ADMIRED,yyoXoyo
ADMIRER,yyoXoyo
ADMIRES,yyoXoyX
ADMIXED,oyoXoyo
ADMIXES,oyoXoyX
ADNEXAL,oyooyXo
ADNOUNS,ooooyyX
ADOPTED,oyyooyo
ADOPTEE,oyyooyo
ADOPTER,yyyooyo
ADORERS,yyoooyX
ADORING,yooyyyo
ADORNED,yyooXyo
ADORNER,yyooXyo
ADRENAL,yyooXXo
ADSORBS,yooooyX
ADULATE,oyyooyo
ADULTLY,ooyooyo
ADVANCE,oyooXyo
ADVECTS,oyyooyX
ADVENTS,oyyoXyX
ADVERBS,yyoooyX
ADVERSE,yyoooyy
ADVERTS,yyyooyX
ADVICES,oyoXoyX
ADVISED,oyoXoyy
ADVISEE,oyoXoyy
ADVISER,yyoXoyy
ADVISES,oyoXoyX
ADVISOR,yooXoyy
ADWOMAN,ooooyXo
ADWOMEN,oyooyyo
ADZUKIS,oooyoyX
AECIDIA,oXoXoyo
AEDILES,oXoXoyX
AEGISES,oXoXoyX
AENEOUS,oXooyyX
AEOLIAN,oXoyyXo
AEONIAN,oXoyyXo
AERATED,yXyooyo
AERATES,yXyooyX
AERATOR,yXyooyo
AERIALS,yXoXoyX
AERIEST,yXyXoyy
AEROBAT,yXyooXo
AEROBES,yXoooyX
AEROBIA,yXoyoyo
AEROBIC,yXoyoyo
AEROGEL,yXoooyo
AEROSAT,yXyooXy
AEROSOL,yXoooyy
AERUGOS,yXoooyX
AETHERS,yXXooyX
AFEARED,yyoooyo
AFFABLE,oyoooyo
AFFABLY,oooooyo
AFFAIRE,yyoyoyo
AFFAIRS,yooyoyX
AFFECTS,oyyooyX
AFFIANT,ooyXyyo
AFFICHE,oyoXoyo
AFFINAL,oooXXXo
AFFINED,oyoXXyo
AFFINES,oyoXXyX
AFFIRMS,yooXoyX
AFFIXAL,oooXoXo
AFFIXED,oyoXoyo
AFFIXER,yyoXoyo
AFFIXES,oyoXoyX
AFFLICT,ooyyoyo
AFFORDS,yooooyX
AFFRAYS,yooooyX
AFFRONT,yoyoyyo
AFGHANI,oooyyyo
AFGHANS,ooooyyX
AFREETS,yyyooyX
AFTMOST,ooXooyy
AFTOSAS,ooXooXX
AGAINST,ooyXXyy
AGAMETE,oyyooyo
AGAMIDS,oooyoyX
AGAMOUS,oooooyX
AGAPEIC,oyoyoyo
AGARICS,yooyoyX
AGAROSE,yyoooyy
AGATIZE,oyyyoyo
AGATOID,ooyyoyo
AGEINGS,oyoXXyX
AGEISMS,oyoXoyX
AGEISTS,oyyXoyX
AGELESS,oyoooyX
AGELONG,oyooyyo
AGEMATE,oyyooyo
AGENDAS,oyooyXX
AGENDUM,oyooyyo
AGENIZE,oyoyyyo
AGENTED,oyyoyyo
AGENTRY,yyyoyyo
AGGADAH,oooooXo
AGGADAS,oooooXX
AGGADIC,oooyoyo
AGGADOT,ooyooyo
AGGRADE,yyoooyo
AGGRESS,yyoooyX
AGILELY,oyoyoyo
AGILITY,ooyyoyo
AGINNER,yyoyXyo
AGISTED,oyyyoyy
AGITATE,oyyyoyo
AGITATO,ooyyoyo
AGLYCON,ooooyyo
AGNAILS,oooyyyX
AGNATES,oyyoyyX
AGNATIC,ooyyyyo
AGNIZED,oyoXyyo
AGNIZES,oyoXyyX
AGNOMEN,oyooyyo
AGNOSIA,oooyyyy
AGONIES,oyoyyyX
AGONISE,oyoyyyy
AGONIST,ooyyyyy
AGONIZE,oyoyyyo
AGOROTH,yoyooyo
AGOUTIS,ooyyoyX
AGRAFES,yyoooyX
AGRAFFE,yyoooyo
AGRAPHA,yooooyo
AGRAVIC,yooyoyo
AGROUND,yoooyyo
AGUILAR,yooXoXo
AHIMSAS,oooyoXX
AIBLINS,oooyyyX
AIDLESS,oyoyoyX
AIGLETS,oyyyoyX
AIGRETS,yyyyoyX
AIKIDOS,oooXoyX
AILERON,yyoyyyo
AILMENT,oyyyyyo
AIMLESS,oyoyoyX
AINSELL,oyoyyyy
AIRBAGS,yooyoyX
AIRBOAT,yoyyoXo
AIRCREW,yyoyoyo
AIRDATE,yyyyoyo
AIRDROP,yooyoyo
AIRFARE,yyoyoyo
AIRFLOW,yooyoyo
AIRFOIL,yooyoyo
AIRGLOW,yooyoyo
AIRHEAD,yyoyoXo
AIRHOLE,yyoyoyo
AIRIEST,yyyXoyy
AIRINGS,yooXXyX
AIRLESS,yyoyoyX
AIRLIFT,yoyyoyo
AIRLIKE,yyoyoyo
AIRLINE,yyoyyyo
AIRMAIL,yooyoyo
AIRPARK,yooyoyo
AIRPLAY,yooyoXo
AIRPORT,yoyyoyo
AIRPOST,yoyyoyy
AIRSHED,yyoyoyy
AIRSHIP,yooyoyy
AIRSHOT,yoyyoyy
AIRSHOW,yooyoyy
AIRSICK,yooyoyy
AIRTHED,yyyyoyo
AIRTIME,yyyyoyo
AIRTING,yoyyyyo
AIRWARD,yooyoyo
AIRWAVE,yyoyoyo
AIRWAYS,yooyoyX
AIRWISE,yyoyoyy
AITCHES,oyXyoyX
AJOWANS,ooooyyX
AKVAVIT,ooyyoyo
ALAMEDA,oyoooyo
ALAMODE,oyoooyo
ALAMOSA,oooooyy
ALANINE,oyoyyyo
ALANINS,oooyyyX
ALANYLS,ooooyyX
ALARMED,yyoooyo
ALARUMS,yooooyX
ALASKAS,oooooXX
ALASTOR,yoyooyy
ALATION,ooyyyyo
ALBATAS,ooyooXX
ALBEDOS,oyoooyX
ALBINAL,oooXXXo
ALBINIC,oooXXyo
ALBINOS,oooXXyX
ALBITES,oyyXoyX
ALBITIC,ooyXoyo
ALBIZIA,oooXoyo
ALBUMEN,oyooyyo
ALBUMIN,oooyyyo
ALCADES,oyoooyX
ALCAICS,oooyoyX
ALCAIDE,oyoyoyo
ALCALDE,oyoooyo
ALCAYDE,oyoooyo
ALCAZAR,yooooXo
ALCHEMY,oyoooyo
ALCHYMY,oooooyo
ALCOHOL,oooooyo
ALCOVED,oyoooyo
ALCOVES,oyoooyX
ALDOSES,oyoooyX
ALDRINS,yooyyyX
ALEGARS,yyoooyX
ALEMBIC,oyoyoyo
ALENCON,oyooyyo
ALERTED,yyyooyo
ALERTER,yyyooyo
ALERTLY,yyyooyo
ALEURON,yyooyyo
ALEVINS,oyoyyyX
ALEWIFE,oyoyoyo
ALEXIAS,oyoyoXX
ALEXINE,oyoyyyo
ALEXINS,oyoyyyX
ALFAKIS,oooyoyX
ALFALFA,oooooyo
ALFAQUI,oooyoyo
ALFORJA,yooooyo
ALFREDO,yyoooyo
ALGEBRA,yyoooyo
ALIASES,oyoyoyX
ALIBIED,oyoyoyo
ALIBIES,oyoyoyX
ALIDADE,oyoyoyo
ALIDADS,oooyoyX
ALIENED,oyoyXyo
ALIENEE,oyoyXyo
ALIENER,yyoyXyo
ALIENLY,oyoyXyo
ALIENOR,yyoyXyo
ALIFORM,yooyoyo
ALIGHTS,ooyyoyX
ALIGNED,oyoyXyo
ALIGNER,yyoyXyo
ALIMENT,oyyyyyo
ALIMONY,oooyyyo
ALINERS,yyoyyyX
ALINING,oooyyyo
ALIPEDS,oyoyoyX
ALIQUOT,ooyyoyo
ALIUNDE,oyoyXyo
ALIYAHS,oooyoyX
ALKALIC,oooyoyo
ALKALIN,oooyyyo
ALKALIS,oooyoyX
ALKANES,oyooXyX
ALKANET,oyyoXyo
ALKENES,oyooXyX
ALKINES,oyoXXyX
ALKYLIC,oooyoyo
ALKYNES,oyooXyX
ALLAYED,oyoooyo
ALLAYER,yyoooyo
ALLEGED,oyoooyo
ALLEGER,yyoooyo
ALLEGES,oyoooyX
ALLEGRO,yyoooyo
ALLELES,oyoooyX
ALLELIC,oyoyoyo
ALLERGY,yyoooyo
ALLHEAL,oyoooXo
ALLICIN,oooXyyo
ALLIUMS,oooXoyX
ALLOBAR,yooooXo
ALLODIA,oooyoyo
ALLONGE,oyooXyo
ALLONYM,ooooXyo
ALLOVER,yyoooyo
ALLOWED,oyoooyo
ALLOXAN,ooooyXo
ALLOYED,oyoooyo
ALLSEED,oyoooyy
ALLUDED,oyoooyo
ALLUDES,oyoooyX
ALLURED,yyoooyo
ALLURER,yyoooyo
ALLURES,yyoooyX
ALLUVIA,oooyoyo
ALLYING,oooyyyo
ALLYLIC,oooyoyo
ALMANAC,ooooXXo
ALMEMAR,yyoooXo
ALMNERS,yyooyyX
ALMONDS,ooooXyX
ALMONDY,ooooXyo
ALMONER,yyooXyo
ALMONRY,yoooXyo
ALMSMAN,ooooyXy
ALMSMEN,oyooyyy
ALMUCES,oyoooyX
ALMUDES,oyoooyX
ALNICOS,oooXyyX
ALODIAL,oooyoXo
ALODIUM,oooyoyo
ALOETIC,oyyyoyo
ALOOFLY,oooooyo
ALPACAS,oooooXX
ALPHORN,yoooyyo
ALPHYLS,oooooyX
ALPINES,oyoXXyX
ALREADY,yyoooyo
ALRIGHT,yoyXoyo
ALSIKES,oyoXoyX
ALTERED,yyXooyo
ALTERER,yyXooyo
ALTHAEA,oyXooyo
ALTHEAS,oyXooXX
ALTHORN,yoXoyyo
ALTOIST,ooXyoyy
ALUDELS,oyoooyX
ALUMINA,oooyyyo
ALUMINE,oyoyyyo
ALUMINS,oooyyyX
ALUMNAE,oyooXXo
ALUMNUS,ooooXyX
ALUNITE,oyyyyyo
ALVEOLI,oyoyoyo
ALYSSUM,oooooyy
AMADOUS,oooooyX
AMALGAM,oooooXo
AMANITA,ooyyyyo
AMARONE,yyooyyo
AMASSED,oyoooyy
AMASSER,yyoooyy
AMASSES,oyoooyX
AMATEUR,yyyooyo
AMATIVE,oyyyoyo
AMATOLS,ooyooyX
AMATORY,yoyooyo
AMAZING,oooyyyo
AMAZONS,ooooyyX
AMBAGES,oyoooyX
AMBARIS,yooyoyX
AMBEERS,yyoooyX
AMBIENT,oyyXyyo
AMBLERS,yyoooyX
AMBLING,oooyyyo
AMBOINA,oooyyyo
AMBONES,oyooXyX
AMBOYNA,ooooyyo
AMBRIES,yyoyoyX
AMBROID,yooyoyo
AMBSACE,oyoooyy
AMEBEAN,oyooyXo
AMEBOID,oyoyoyo
AMENDED,oyooyyo
AMENDER,yyooyyo
AMENITY,oyyyyyo
AMENTIA,oyyyyyo
AMERCED,yyoooyo
AMERCER,yyoooyo
AMERCES,yyoooyX
AMESACE,oyoooyy
AMIABLE,oyoyoyo
AMIABLY,oooyoyo
AMIDASE,oyoyoyy
AMIDINE,oyoyyyo
AMIDINS,oooyyyX
AMIDOLS,oooyoyX
AMIDONE,oyoyyyo
AMINITY,ooyyyyo
AMIRATE,yyyyoyo
AMITIES,oyyyoyX
AMMETER,yyyooyo
AMMINES,oyoXXyX
AMMONAL,ooooXXo
AMMONIA,oooyXyo
AMMONIC,oooyXyo
AMNESIA,oyoyyyy
AMNESIC,oyoyyyy
AMNESTY,oyyoyyy
AMNIONS,oooXyyX
AMNIOTE,oyyXyyo
AMOEBAE,oyoooXo
AMOEBAN,oyooyXo
AMOEBAS,oyoooXX
AMOEBIC,oyoyoyo
AMONGST,ooyoyyy
AMORINI,yooyyyo
AMORINO,yooyyyo
AMORIST,yoyyoyy
AMOROSO,yooooyy
AMOROUS,yooooyX
AMOSITE,oyyyoyy
AMOTION,ooyyyyo
AMOUNTS,ooyoXyX
AMPERES,yyoooyX
AMPHORA,yooooyo
AMPLEST,oyyooyy
AMPLIFY,oooyoyo
AMPOULE,oyoooyo
AMPULES,oyoooyX
AMPULLA,oooooyo
AMPUTEE,oyyooyo
AMREETA,yyyooyo
AMRITAS,yoyXoXX
AMTRACK,yoXooyo
AMTRACS,yoXooyX
AMULETS,oyyooyX
AMUSERS,yyoooyX
AMUSIAS,oooyoXX
AMUSING,oooyyyy
AMUSIVE,oyoyoyy
AMYLASE,oyoooyy
AMYLENE,oyooyyo
AMYLOID,oooyoyo
AMYLOSE,oyoooyy
AMYLUMS,oooooyX
ANADEMS,oyooyyX
ANAEMIA,oyoyyyo
ANAEMIC,oyoyyyo
ANAGOGE,oyooyyo
ANAGOGY,ooooyyo
ANAGRAM,yoooyXo
ANALGIA,oooyyyo
ANALITY,ooyyyyo
ANALOGS,ooooyyX
ANALOGY,ooooyyo
ANALYSE,oyooyyy
ANALYST,ooyoyyy
ANALYTE,oyyoyyo
ANALYZE,oyooyyo
ANANKES,oyooyyX
ANAPEST,oyyoyyy
ANAPHOR,yoooyyo
ANARCHS,yoooyyX
ANARCHY,yoooyyo
ANATASE,oyyoyyy
ANATOMY,ooyoyyo
ANATTOS,ooyoyyX
ANCHORS,yoooyyX
ANCHOVY,ooooyyo
ANCHUSA,ooooyyy
ANCIENT,oyyXyyo
ANCILLA,oooXyyo
ANCONAL,ooooXXo
ANCONES,oyooXyX
ANCRESS,yyooyyX
ANDANTE,oyyoXyo
ANDIRON,yooXyyo
ANDROID,yooyyyo
ANEARED,yyooyyo
ANELING,oyoyyyo
ANEMIAS,oyoyyXX
ANEMONE,oyooyyo
ANERGIA,yyoyyyo
ANERGIC,yyoyyyo
ANEROID,yyoyyyo
ANESTRI,yyyyyyy
ANETHOL,oyyoyyo
ANEURIN,yyoyyyo
ANGAKOK,ooooyyo
ANGARIA,yooyyyo
ANGELED,oyooyyo
ANGELIC,oyoyyyo
ANGELUS,oyooyyX
ANGERED,yyooyyo
ANGERLY,yyooyyo
ANGINAL,oooXXXo
ANGINAS,oooXXXX
ANGIOMA,oooXyyo
ANGLERS,yyooyyX
ANGLICE,oyoyyyo
ANGLING,oooyyyo
ANGORAS,yoooyXX
ANGRIER,yyoyyyo
ANGRILY,yooyyyo
ANGUINE,oyoyyyo
ANGUISH,oooyyyy
ANGULAR,yoooyXo
ANHINGA,oooXXyo
ANILINE,oyoyyyo
ANILINS,oooyyyX
ANILITY,ooyyyyo
ANIMACY,oooyyyo
ANIMALS,oooyyyX
ANIMATE,oyyyyyo
ANIMATO,ooyyyyo
ANIMISM,oooyyyy
ANIMIST,ooyyyyy
ANIONIC,oooyXyo
ANISEED,oyoyyyy
ANISOLE,oyoyyyy
ANKLETS,oyyoyyX
ANKLING,oooyyyo
ANKUSES,oyooyyX
ANLACES,oyooyyX
ANLAGEN,oyooyyo
ANLAGES,oyooyyX
ANLASES,oyooyyX
ANNATES,oyyoyyX
ANNATTO,ooyoyyo
ANNEALS,oyooyyX
ANNELID,oyoyyyo
ANNEXED,oyooyyo
ANNEXES,oyooyyX
ANNONAS,ooooXXX
ANNOYED,oyooyyo
ANNOYER,yyooyyo
ANNUALS,ooooyyX
ANNUITY,ooyyyyo
ANNULAR,yoooyXo
ANNULET,oyyoyyo
ANNULUS,ooooyyX
ANODIZE,oyoyyyo
ANODYNE,oyooyyo
ANOINTS,ooyXXyX
ANOLYTE,oyyoyyo
ANOMALY,ooooyyo
ANOMIES,oyoyyyX
ANONYMS,ooooyyX
ANOPIAS,oooyyXX
ANOPSIA,oooyyyy
ANORAKS,yoooyyX
ANOREXY,yyooyyo
ANOSMIA,oooyyyy
ANOSMIC,oooyyyy
ANOTHER,yyyoyyo
ANOXIAS,oooyyXX
ANSATED,oyyoyyy
ANSWERS,yyooyyX
ANTACID,ooXyyyo
ANTBEAR,yyXoyXo
ANTEFIX,oyXyyyo
ANTEING,oyXyyyo
ANTENNA,oyXoXyo
ANTHEMS,oyXoyyX
ANTHERS,yyXoyyX
ANTHILL,ooXyyyo
ANTHOID,ooXyyyo
ANTHRAX,yoXoyXo
ANTIAIR,yoXXyyo
ANTIARS,yoXXyyX
ANTIBUG,ooXXyyo
ANTICAR,yoXXyXo
ANTICKS,ooXXyyX
ANTICLY,ooXXyyo
ANTIFAT,ooXXyXo
ANTIFLU,ooXXyyo
ANTIFOG,ooXXyyo
ANTIFUR,yoXXyyo
ANTIGAY,ooXXyXo
ANTIGEN,oyXXyyo
ANTIGUN,ooXXyyo
ANTIJAM,ooXXyXo
ANTILOG,ooXXyyo
ANTIMAN,ooXXyXo
ANTINGS,ooXXXyX
ANTIPOT,ooXXyyo
ANTIQUE,oyXXyyo
ANTIRED,yyXXyyo
ANTISAG,ooXXyXy
ANTISEX,oyXXyyy
ANTITAX,ooXXyXo
ANTIWAR,yoXXyXo
ANTLERS,yyXoyyX
ANTLIKE,oyXyyyo
ANTLION,ooXyyyo
ANTONYM,ooXoXyo
ANTRUMS,yoXoyyX
ANTSIER,yyXyyyy
ANURANS,yoooyyX
ANURIAS,yooyyXX
ANUROUS,yoooyyX
ANVILED,oyoXyyo
ANXIETY,oyyXyyo
ANXIOUS,oooXyyX
ANYBODY,ooooyyo
ANYMORE,yyooyyo
ANYTIME,oyyyyyo
ANYWAYS,ooooyyX
ANYWISE,oyoyyyy
AORISTS,yoyXoyX
AOUDADS,oooooyX
APACHES,oyoooyX
APAGOGE,oyoooyo
APANAGE,oyooyyo
APAREJO,yyoooyo
APATITE,oyyyoyo
APELIKE,oyoyoyo
APERCUS,yyoooyX
APERIES,yyoyoyX
APETALY,oyyooyo
APHAGIA,oooyoyo
APHASIA,oooyoyy
APHASIC,oooyoyy
APHELIA,oyoyoyo
APHESES,oyoooyX
APHESIS,oyoyoyX
APHETIC,oyyyoyo
APHIDES,oyoXoyX
APHONIA,oooyXyo
APHONIC,oooyXyo
APHOTIC,ooyyoyo
APHTHAE,oyyooXo
APHYLLY,oooooyo
APICALS,oooyoyX
APICULI,oooyoyo
APISHLY,oooyoyy
APLASIA,oooyoyy
APLENTY,oyyoXyo
APLITES,oyyXoyX
APLITIC,ooyXoyo
APLOMBS,oooooyX
APNOEAL,oyooyXo
APNOEAS,oyooyXX
APNOEIC,oyoyyyo
APOCARP,yooooyo
APOCOPE,oyoooyo
APODOUS,oooooyX
APOGAMY,oooooyo
APOGEAL,oyoooXo
APOGEAN,oyooyXo
APOGEES,oyoooyX
APOGEIC,oyoyoyo
APOLLOS,oooooyX
APOLOGS,oooooyX
APOLOGY,oooooyo
APOLUNE,oyooyyo
APOMICT,ooyyoyo
APORIAS,yooyoXX
APOSTIL,ooyyoyy
APOSTLE,oyyooyy
APOTHEM,oyyooyo
APPALLS,oooooyX
APPARAT,yoyooXo
APPAREL,yyoooyo
APPEALS,oyoooyX
APPEARS,yyoooyX
APPEASE,oyoooyy
APPENDS,oyooXyX
APPLAUD,oooooyo
APPLETS,oyyooyX
APPLIED,oyoyoyo
APPLIER,yyoyoyo
APPLIES,oyoyoyX
APPOINT,ooyyyyo
APPOSED,oyoooyy
APPOSER,yyoooyy
APPOSES,oyoooyX
APPRISE,yyoyoyy
APPRIZE,yyoyoyo
APPROVE,yyoooyo
APPULSE,oyoooyy
APRAXIA,yooyoyo
APRAXIC,yooyoyo
APRICOT,yoyXoyo
APRONED,yyooXyo
APROPOS,yooooyX
APROTIC,yoyyoyo
APSIDAL,oooXoXy
APSIDES,oyoXoyX
APTERAL,yyXooXo
APTERIA,yyXyoyo
APTERYX,yyXooyo
APTNESS,oyXoyyX
APYRASE,yyoooyy
AQUARIA,yooyoyo
AQUATIC,ooyyoyo
AQUAVIT,ooyyoyo
AQUEOUS,oyoooyX
AQUIFER,yyoXoyo
AQUIVER,yyoXoyo
ARABESK,yyoooyy
ARABICA,yooyoyo
ARABIZE,yyoyoyo
ARABLES,yyoooyX
ARAMIDS,yooyoyX
ARANEID,yyoyyyo
ARAROBA,yooooyo
ARBITER,yyyXoyo
ARBORED,yyoooyo
ARBORES,yyoooyX
ARBOURS,yooooyX
ARBUTES,yyyooyX
ARBUTUS,yoyooyX
ARCADED,yyoooyo
ARCADES,yyoooyX
ARCADIA,yooyoyo
ARCANUM,yoooXyo
ARCHAEA,yyoooyo
ARCHAIC,yooyoyo
ARCHEAN,yyooyXo
ARCHERS,yyoooyX
ARCHERY,yyoooyo
ARCHFOE,yyoooyo
ARCHILS,yooyoyX
ARCHINE,yyoyyyo
ARCHING,yooyyyo
ARCHIVE,yyoyoyo
ARCHONS,yoooyyX
ARCHWAY,yooooXo
ARCKING,yooyyyo
ARCSINE,yyoyyyy
ARCTICS,yoyyoyX
ARCUATE,yyyooyo
ARCUSES,yyoooyX
ARDENCY,yyooXyo
ARDOURS,yooooyX
ARDUOUS,yooooyX
AREALLY,yyoooyo
AREAWAY,yyoooXo
ARENITE,yyyyyyo
ARENOSE,yyooyyy
ARENOUS,yyooyyX
AREOLAE,yyoooXo
AREOLAR,yyoooXo
AREOLAS,yyoooXX
AREOLES,yyoooyX
ARGALAS,yooooXX
ARGALIS,yooyoyX
ARGENTS,yyyoXyX
ARGLING,yooyyyo
ARGOTIC,yoyyoyo
ARGUERS,yyoooyX
ARGUING,yooyyyo
ARGUSES,yyoooyX
ARGYLES,yyoooyX
ARGYLLS,yooooyX
ARIDEST,yyyyoyy
ARIDITY,yoyyoyo
ARIETTA,yyyyoyo
ARIETTE,yyyyoyo
ARIOSOS,yooyoyX
ARISING,yooyyyy
ARISTAE,yyyyoXy
ARISTAS,yoyyoXX
ARISTOS,yoyyoyX
ARKOSES,yyoooyX
ARKOSIC,yooyoyy
ARMADAS,yooooXX
ARMBAND,yoooyyo
ARMFULS,yooooyX
ARMHOLE,yyoooyo
ARMIGER,yyoXoyo
ARMILLA,yooXoyo
ARMINGS,yooXXyX
ARMLESS,yyoooyX
ARMLETS,yyyooyX
ARMLIKE,yyoyoyo
